company_name,company_index,label,confidence,description
N/A,2026,Seafood Processing Services,0.5456412434577942,"SK Fish Market is a company categorized under fish processing. It is located in Assam, India. ['Fish"
N/A,2028,Textile Manufacturing Services,0.50696861743927,Lanas Por Mayor is a wholesale distributor of cotton yarn and yarns based in Argentina. They offer d
N/A,2030,Carpet Manufacturing Services,0.5362350940704346,Kent & Sussex Carpet Cleaning is a professional carpet cleaning company that provides services to bo
N/A,2036,Market Research Services,0.547953724861145,SoDiSo Research SRL is a company that provides digital research solutions in the field of social sci
N/A,2037,Confectionery Manufacturing,0.5484033823013306,Ing_stelle is a company that specializes in the development and sale of coatings for the pharmaceuti
N/A,2037,Food Processing Services,0.5032416582107544,Ing_stelle is a company that specializes in the development and sale of coatings for the pharmaceuti
N/A,2049,Millwork Services,0.5301597714424133,"Milla Automotive is a company that was established in 2014, specializing in the fabrication of struc"
N/A,2058,Tank Installation Services,0.6321231126785278,"The company is a specialist in tank security, offering services such as installation of new tanks, m"
N/A,2058,Gas Manufacturing Services,0.615708589553833,"The company is a specialist in tank security, offering services such as installation of new tanks, m"
N/A,2058,Fire Safety Equipment Services,0.532971203327179,"The company is a specialist in tank security, offering services such as installation of new tanks, m"
N/A,2061,Accessory Manufacturing,0.5610005855560303,"The Erum Group is a company that specializes in the sustainable injection of thermoplastics, with a "
N/A,2065,Sand and Gravel Mining,0.5483068227767944,"Simran Stone Crusher is a company based in SAS Nagar, Punjab that specializes in the wholesale and t"
N/A,2072,Window and Door Manufacturing,0.5849061608314514,THG Türen is a company that specializes in the production of doors and gates. They are known for the
N/A,2095,Fire Safety Equipment Services,0.500145435333252,"Böhme Fire is a specialist company that offers a range of services related to chimneys, including co"
N/A,2098,Livestock Dealer Services,0.530060350894928,"DealersBD is an online platform based in Bangladesh that connects manufacturers, importers, and dist"
N/A,2099,Physical Therapy Services,0.5488512516021729,BA Health Spot is a company that aims to help individuals achieve their health goals by providing in
N/A,2107,Meat Processing Services,0.5322709083557129,"The Live Cattle Meat House is a butcher shop located in Barretos, São Paulo, Brazil. The establishme"
N/A,2107,Livestock Dealer Services,0.5067086815834045,"The Live Cattle Meat House is a butcher shop located in Barretos, São Paulo, Brazil. The establishme"
N/A,2108,Furniture Manufacturing,0.627137303352356,Simon Muñoz Decoraciones is a furniture manufacturing and reupholstery company that specializes in t
N/A,2108,Cabinetry Manufacturing,0.5574503540992737,Simon Muñoz Decoraciones is a furniture manufacturing and reupholstery company that specializes in t
N/A,2121,Chemical Manufacturing,0.5232987403869629,"Shanghai Godi Molecular Sieve Co., Ltd is a Chinese company that specializes in the manufacturing of"
N/A,2131,Soil Nutrient Application Services,0.5074812173843384,The Good Dirt Company is an Australian business that was founded in 2007 by Dugald Buchanan in the G
N/A,2142,Agricultural Equipment Services,0.5038782358169556,The Swedish Agricultural Agency is a government agency responsible for overseeing agricultural and f
N/A,2145,Advertising Services,0.5010522603988647,Malaysia Obituary is a classified ad network in Malaysia that offers a wide range of funeral service
N/A,2148,Wood Product Manufacturing,0.5664526224136353,"Ashford Timber & Plywood Company, also known as Ashford Timber and Plywood Co., Ltd., is a leading c"
N/A,2149,Furniture Manufacturing,0.5166780948638916,"Peretyazhka I Remont Mebeli Obivochka40 is a company based in Obninsk, Kaluga Oblast, Russia. It ope"
N/A,2166,Landscaping Services,0.5639580488204956,"Gatski Enterprises is a group of companies founded by Frank Gatski, a resident of Las Vegas since 19"
N/A,2174,Coffee Processing Services,0.6382942199707031,"Gastro's is a company that aims to create better breakfasts in various settings such as workplaces, "
N/A,2178,Gas Manufacturing Services,0.5073437094688416,Autoclinics is a company that specializes in petrol to LPG conversion services for small and medium-
N/A,2190,Textile Manufacturing Services,0.5540869235992432,"Hosokawa Alpine AG is a company based in Leingarten, Baden-Württemberg, Germany. It operates in the "
N/A,2190,Millwork Services,0.5464933514595032,"Hosokawa Alpine AG is a company based in Leingarten, Baden-Württemberg, Germany. It operates in the "
N/A,2190,Agricultural Equipment Services,0.5253257751464844,"Hosokawa Alpine AG is a company based in Leingarten, Baden-Württemberg, Germany. It operates in the "
N/A,2193,Veterinary Clinics,0.5228681564331055,"Bruna Lampe Zielinski Médica Veterinária is a veterinary clinic located in the city of Curitiba, Bra"
N/A,2199,Carpentry Services,0.5789816975593567,"LBD Carpentry & joinery is a carpentry and joinery company located in Stansted, Essex. They offer a "
N/A,2204,Grain Processing Services,0.6444926261901855,PromInvestService is an international group of companies that specializes in providing engineering e
N/A,2204,Grain Handling Machinery Installation,0.5675947666168213,PromInvestService is an international group of companies that specializes in providing engineering e
N/A,2204,Agricultural Equipment Services,0.5449026823043823,PromInvestService is an international group of companies that specializes in providing engineering e
N/A,2211,Recycling Services,0.50058913230896,Purabox is a leading biodegradable and sustainable packaging company in Colombia that offers a wide 
N/A,2215,Carpet Manufacturing Services,0.5634719729423523,"Industrial Development Equipment is a company that specializes in supplying capital goods, tools, an"
N/A,2216,Printing Services,0.5974794626235962,"Printworks is an advertising technology agency based in Düsseldorf, Germany that specializes in adve"
N/A,2216,Advertising Services,0.5754791498184204,"Printworks is an advertising technology agency based in Düsseldorf, Germany that specializes in adve"
N/A,2216,Ink Production Services,0.5234822034835815,"Printworks is an advertising technology agency based in Düsseldorf, Germany that specializes in adve"
N/A,2225,Food Processing Services,0.5914491415023804,SIHA Partner Food Service Solutions is a company that specializes in providing food service solution
N/A,2225,Catering Services,0.5691772699356079,SIHA Partner Food Service Solutions is a company that specializes in providing food service solution
N/A,2225,Bakery Production Services,0.5649259090423584,SIHA Partner Food Service Solutions is a company that specializes in providing food service solution
N/A,2229,Food Processing Services,0.5534087419509888,Food Orbit is an online platform that enables chefs and restaurateurs to buy and sell locally source
N/A,2229,Meat Processing Services,0.502514123916626,Food Orbit is an online platform that enables chefs and restaurateurs to buy and sell locally source
N/A,2230,Printing Services,0.6426160335540771,Interlux is a printing company based in Moscow that specializes in large format printing on various 
N/A,2230,Ink Production Services,0.6036585569381714,Interlux is a printing company based in Moscow that specializes in large format printing on various 
N/A,2230,Paper Production Services,0.5908975601196289,Interlux is a printing company based in Moscow that specializes in large format printing on various 
N/A,2245,Window and Door Manufacturing,0.5470170974731445,"SHINE UPVC WINDOWS is a company categorized as a window supplier. It operates in Hubli, Karnataka, I"
N/A,2247,Agricultural Equipment Services,0.5474923849105835,The company provides transportation and logistics services in the United States and Mexico. They spe
N/A,2247,Gas Manufacturing Services,0.5067362189292908,The company provides transportation and logistics services in the United States and Mexico. They spe
N/A,2254,Pet Food Manufacturing,0.5326536297798157,"RecipesToHome is a company that offers a wide range of recipes for various purposes, including break"
N/A,2254,Food Processing Services,0.5075260996818542,"RecipesToHome is a company that offers a wide range of recipes for various purposes, including break"
N/A,2257,Stationery Manufacturing,0.5312851667404175,"The Premier Tissue company is a tile manufacturer based in Saint Petersburg, Russia. ['Tile Manufact"
N/A,2257,Cosmetic Manufacturing,0.5245252847671509,"The Premier Tissue company is a tile manufacturer based in Saint Petersburg, Russia. ['Tile Manufact"
N/A,2257,Carpet Manufacturing Services,0.506563127040863,"The Premier Tissue company is a tile manufacturer based in Saint Petersburg, Russia. ['Tile Manufact"
N/A,2262,Boiler Repair Services,0.5144126415252686,Canadian Engineered Products and Sales Ltd. (Cannepp) is a company that represents several well-know
N/A,2262,Boiler Installation Services,0.5054832100868225,Canadian Engineered Products and Sales Ltd. (Cannepp) is a company that represents several well-know
N/A,2269,Real Estate Services,0.5601513385772705,Sai Krishna Properties Solutions is a real estate company that provides one-stop solutions for all p
N/A,2269,Property Management Services,0.5492043495178223,Sai Krishna Properties Solutions is a real estate company that provides one-stop solutions for all p
N/A,2271,Chemical Manufacturing,0.5164169669151306,"ChongQing Haminol Chem Co., Ltd, also known as Jianfeng Haokang Chemical, is a high-tech enterprise "
N/A,2275,Pesticide Application Services,0.5068060159683228,Agromethod is a Russian company that specializes in the production of pheromone and glue traps for i
N/A,2279,Legal Services,0.5125821828842163,Nowator Konsulting Dariusz Jaworski is a company that provides legal consulting services in the area
N/A,2292,Residential Roofing Services,0.5320804119110107,"North Port Roofing Pros is a roofing company located in North Port, Florida that specializes in both"
N/A,2293,Road and Highway Construction,0.5082431435585022,KCC Chittoor Highways Private Limited is a company that is currently working on a project to develop
N/A,2294,Bakery Production Services,0.5571737289428711,Cook&Co is a company that specializes in creating gourmet recipes with a focus on authenticity and s
N/A,2294,Pet Food Manufacturing,0.5263304114341736,Cook&Co is a company that specializes in creating gourmet recipes with a focus on authenticity and s
N/A,2298,Ink Production Services,0.5269306898117065,Eskill Trading (Pvt) Ltd is a Zimbabwe-based company that specializes in providing imaging products 
N/A,2302,Gas Manufacturing Services,0.5202392935752869,"Bosch Service Center AC Refrigerator, Washing Machine, Microwave Oven Repair Centre India is a priva"
N/A,2302,Well Maintenance Services,0.517111599445343,"Bosch Service Center AC Refrigerator, Washing Machine, Microwave Oven Repair Centre India is a priva"
N/A,2309,Gas Manufacturing Services,0.623816192150116,Hometown Comfort is a company that specializes in providing prompt oil and propane delivery services
N/A,2309,Gas Installation Services,0.5625312328338623,Hometown Comfort is a company that specializes in providing prompt oil and propane delivery services
N/A,2309,Medical Gas Installation Services,0.5353835821151733,Hometown Comfort is a company that specializes in providing prompt oil and propane delivery services
N/A,2315,Waste Management Services,0.550507664680481,EsgoBlu Environmental is a company that specializes in cleaning and unclogging services. They offer 
N/A,2315,Building Cleaning Services,0.5343081951141357,EsgoBlu Environmental is a company that specializes in cleaning and unclogging services. They offer 
N/A,2319,Frozen Food Processing,0.5307121872901917,"Panzudo Pizza - Wholesale Frozen Pizzas - Salmon Arm is a company based in Salmon Arm, British Colum"
N/A,2324,Insurance Services,0.5288443565368652,"The company is an independent intermediary registered in the register of the Slovak National Bank, o"
N/A,2326,Gas Manufacturing Services,0.5595510005950928,"W91国交精品 Dea is a leading independent gas and oil company in Europe that specializes in searching, fi"
N/A,2329,Apparel Manufacturing,0.5367527008056641,"Comtech Machinery Co., Ltd is a Chinese company founded in 1985 that specializes in manufacturing pr"
N/A,2329,Textile Manufacturing Services,0.5273504853248596,"Comtech Machinery Co., Ltd is a Chinese company founded in 1985 that specializes in manufacturing pr"
N/A,2329,Accessory Manufacturing,0.5068620443344116,"Comtech Machinery Co., Ltd is a Chinese company founded in 1985 that specializes in manufacturing pr"
N/A,2330,Food Processing Services,0.518401026725769,"RESHA NATURAL AGRO PROCESSING COMPANY is a manufacturer and food processing company based in Pune, M"
N/A,2331,Textile Manufacturing Services,0.5640416741371155,"KT Tam Phú Hiệp Co., Ltd. is a Vietnamese company that specializes in the manufacturing and trading "
N/A,2331,Apparel Manufacturing,0.5550046563148499,"KT Tam Phú Hiệp Co., Ltd. is a Vietnamese company that specializes in the manufacturing and trading "
N/A,2343,Gas Manufacturing Services,0.5949661731719971,"Gas for Africa is a company based in Roodepoort, Gauteng, South Africa. It operates as a supplier of"
N/A,2344,Apparel Manufacturing,0.5167574286460876,"AngusJung is a company that specializes in the production and sale of leather goods, including sport"
N/A,2347,Bakery Production Services,0.5963987112045288,"The company specializes in creating gluten-free baked goods, particularly cakes and cupcakes. They o"
N/A,2351,Livestock Dealer Services,0.6273995041847229,Eorse Resource Sales is a company that specializes in the sale of horses. They have approved consign
N/A,2358,Asphalt Production Services,0.5036565065383911,The company provides integrated logistics solutions and transportation services throughout the Kingd
N/A,2375,Furniture Manufacturing,0.5052492618560791,Barış Koltuk Döşeme is a Turkish company that specializes in custom-made sofas and furniture. With a
N/A,2381,Plastic Manufacturing,0.5204266309738159,Plastbon - M.R.F Indústria e Comércio de Plácios is a Brazilian company that specializes in the prod
N/A,2381,Chemical Manufacturing,0.5085804462432861,Plastbon - M.R.F Indústria e Comércio de Plácios is a Brazilian company that specializes in the prod
N/A,2381,Pharmaceutical Manufacturing,0.5062739849090576,Plastbon - M.R.F Indústria e Comércio de Plácios is a Brazilian company that specializes in the prod
N/A,2382,Grain Processing Services,0.5156761407852173,Bulk Ag Innovations is a company that offers patented products designed to enhance loading efficienc
N/A,2383,Consulting Services,0.5412490367889404,Midaspire Consults Limited is a consultancy firm that provides advisory and technical consulting ser
N/A,2383,Management Consulting,0.5287608504295349,Midaspire Consults Limited is a consultancy firm that provides advisory and technical consulting ser
N/A,2383,Corporate Training Services,0.5038701295852661,Midaspire Consults Limited is a consultancy firm that provides advisory and technical consulting ser
N/A,2389,Pharmaceutical Manufacturing,0.5427192449569702,"The company is a mold maker based in Tehran Province, Iran. ['Mold and Equipment Manufacturing'] Who"
N/A,2389,Chemical Manufacturing,0.5099118947982788,"The company is a mold maker based in Tehran Province, Iran. ['Mold and Equipment Manufacturing'] Who"
N/A,2389,Apparel Manufacturing,0.5084806680679321,"The company is a mold maker based in Tehran Province, Iran. ['Mold and Equipment Manufacturing'] Who"
N/A,2390,Plastic Manufacturing,0.5084453225135803,"FOAMTECK SAS is a company based in Cali, Valle del Cauca, Colombia, specializing in the manufacturin"
N/A,2392,Corporate Responsibility Services,0.5424860715866089,"The company is involved in the production and distribution of solar panels, solar photovoltaic syste"
N/A,2392,Commercial Electrical Services,0.5335382223129272,"The company is involved in the production and distribution of solar panels, solar photovoltaic syste"
N/A,2398,Wood Product Manufacturing,0.5048775672912598,BBB-reolen is a Danish company that specializes in the production of a flexible storage system made 
N/A,2402,Livestock Dealer Services,0.6214826107025146,"Muleshoe Bend Ranch, Inc ['Ranching Services', 'Picturesque Setting'] Manufacturing Livestock & Anim"
N/A,2407,Ink Production Services,0.6865831017494202,"Perfectos Printing Inks Co Ltd is a global company that specializes in the innovation, manufacturing"
N/A,2407,Printing Services,0.5263975262641907,"Perfectos Printing Inks Co Ltd is a global company that specializes in the innovation, manufacturing"
N/A,2410,Residential Roofing Services,0.5416221618652344,Riverclack is a company that specializes in providing sustainable metal roofing solutions. Their roo
N/A,2412,Paper Production Services,0.5423377752304077,"The company specializes in the production and sale of various types of paper products, including bus"
N/A,2413,Plastic Manufacturing,0.5595712661743164,"Zamanlar Plastic is a Turkish company that specializes in the production of desiccant masterbatch, a"
N/A,2422,Fire Safety Equipment Services,0.7095116376876831,Sertec Sistemes contra incendis is a company that specializes in providing services related to the d
N/A,2422,Fire Protection System Services,0.6696529388427734,Sertec Sistemes contra incendis is a company that specializes in providing services related to the d
N/A,2430,Corporate Responsibility Services,0.522459864616394,MOORE Global is a leading international accounting and consulting organization with headquarters in 
N/A,2432,Excavation Services,0.5882370471954346,"The company specializes in geotechnical, geospatial, and structural monitoring services for asset an"
N/A,2432,Infrastructure Excavation,0.5625756978988647,"The company specializes in geotechnical, geospatial, and structural monitoring services for asset an"
N/A,2434,Testing and Inspection Services,0.5983284711837769,"Cj-Csm Inspection is a company that offers a variety of inspection services, including field service"
N/A,2434,Gas Manufacturing Services,0.5274232029914856,"Cj-Csm Inspection is a company that offers a variety of inspection services, including field service"
N/A,2434,Industrial Plumbing Services,0.5036708116531372,"Cj-Csm Inspection is a company that offers a variety of inspection services, including field service"
N/A,2438,Coffee Processing Services,0.6792225241661072,"Black Rojhe Coffee is a company that specializes in the coffee industry, offering a wide range of co"
N/A,2441,Real Estate Services,0.6427280902862549,The company specializes in providing personalized advice and financing solutions for real estate loa
N/A,2441,Property Management Services,0.5051596164703369,The company specializes in providing personalized advice and financing solutions for real estate loa
N/A,2443,Sidewalk Construction Services,0.5279809236526489,"Level Edge Concrete, LLC is a company that specializes in driveway demolition and repair services. T"
N/A,2443,Land Leveling Services,0.5083907842636108,"Level Edge Concrete, LLC is a company that specializes in driveway demolition and repair services. T"
N/A,2448,Building Cleaning Services,0.6115917563438416,"Intra-Services, Inc. is a company that offers a range of cleaning services and additional services s"
N/A,2448,Real Estate Services,0.572420597076416,"Intra-Services, Inc. is a company that offers a range of cleaning services and additional services s"
N/A,2448,Insurance Services,0.5648643374443054,"Intra-Services, Inc. is a company that offers a range of cleaning services and additional services s"
N/A,2450,Furniture Manufacturing,0.6415928602218628,"Interhansa Shop GmbH, also known as IH-Shop, is a furniture company that specializes in sustainable "
N/A,2456,Marketing Services,0.5853456258773804,Speks Marketing Solutions is a company that has been providing marketing solutions to businesses sin
N/A,2456,Digital Marketing Services,0.568405032157898,Speks Marketing Solutions is a company that has been providing marketing solutions to businesses sin
N/A,2456,Advertising Services,0.5628378391265869,Speks Marketing Solutions is a company that has been providing marketing solutions to businesses sin
N/A,2457,Travel Services,0.5131948590278625,"Active Transport is a shipping company based in Dover, England, United Kingdom. ['Mercedes Benz Actr"
N/A,2464,Rubber Manufacturing,0.6319459080696106,Shine Rubber Products is a leading manufacturer of rubber products and automobile rubber parts based
N/A,2468,Fishing and Hunting Services,0.5273783802986145,Pesca Trampo is a company that specializes in fishing technology. They utilize this technology to pr
N/A,2468,Seafood Processing Services,0.5198354721069336,Pesca Trampo is a company that specializes in fishing technology. They utilize this technology to pr
N/A,2471,Event Planning Services,0.5311758518218994,Opulent Design & Events is a full-service event planning and design company that offers custom-tailo
N/A,2492,Textile Manufacturing Services,0.5185561180114746,"Jiangsu Beyou Sanitaryware Co., Ltd. is a leading manufacturer of environmentally friendly products,"
N/A,2494,Residential Roofing Services,0.5401894450187683,Niederrheinische Dachbeschichtung - Gebäudierungsdienst Mönchengladbach is a building restoration se
N/A,2500,Human Resources Services,0.5182301998138428,"Ennovatez Group is a Singapore-based company that offers a range of HR and IT services, including ma"
N/A,2511,Digital Marketing Services,0.6617782115936279,"Infinity Digital Marketing is an online marketing company founded by Sophie, based in Melbourne, Aus"
N/A,2511,Online Marketing Services,0.6059646606445312,"Infinity Digital Marketing is an online marketing company founded by Sophie, based in Melbourne, Aus"
N/A,2511,Marketing Services,0.5562446713447571,"Infinity Digital Marketing is an online marketing company founded by Sophie, based in Melbourne, Aus"
N/A,2512,Waste Management Services,0.5438088774681091,The ASA - Arbeitsgemeinschaft Stoffspezifische Abfallbehandlung e. V. - is an interest association f
N/A,2515,Commercial Construction Services,0.5787524580955505,Sturdy Homes Construction is a construction company that has been in business for over 10 years. The
N/A,2515,Mobile Home Construction Services,0.5685300230979919,Sturdy Homes Construction is a construction company that has been in business for over 10 years. The
N/A,2515,Multi-Family Construction Services,0.5457203984260559,Sturdy Homes Construction is a construction company that has been in business for over 10 years. The
N/A,2524,Chemical Manufacturing,0.5330325961112976,Precision Manufactured Parts is a company that specializes in the production of metal stampings and 
N/A,2524,Plastic Manufacturing,0.521074652671814,Precision Manufactured Parts is a company that specializes in the production of metal stampings and 
N/A,2524,Trim Manufacturing,0.5160350799560547,Precision Manufactured Parts is a company that specializes in the production of metal stampings and 
N/A,2525,Furniture Manufacturing,0.6152451038360596,"HEM Decor is a company that specializes in manufacturing and supplying modular office systems, home "
N/A,2525,Bedding Manufacturing,0.5012544989585876,"HEM Decor is a company that specializes in manufacturing and supplying modular office systems, home "
N/A,2526,Millwork Services,0.5393879413604736,"Mmipech S.R.L. is a specialized company that provides engineering, maintenance, repair, and manufact"
N/A,2529,E-Commerce Services,0.515803337097168,Web Shopping Market is a company that aims to be a reliable source for shopping and gifting needs. T
N/A,2536,Insurance Services,0.5767991542816162,"Doit-IN Information is a company that provides information on various types of insurance policies, i"
N/A,2539,Agricultural Equipment Services,0.6156677603721619,The company is committed to preserving the environment and uses the latest computer technologies to 
N/A,2539,Dairy Production Services,0.5610729455947876,The company is committed to preserving the environment and uses the latest computer technologies to 
N/A,2539,Meat Processing Services,0.5582989454269409,The company is committed to preserving the environment and uses the latest computer technologies to 
N/A,2543,Paper Production Services,0.5692346692085266,"株式会社大宮商会 is a Japanese company based in Osaka that specializes in the proposal, processing, and sale"
N/A,2544,Industrial Machinery Installation,0.5318965315818787,MAYER Industrial is a company that specializes in providing high-quality machines and equipment for 
N/A,2544,Gas Manufacturing Services,0.5254201889038086,MAYER Industrial is a company that specializes in providing high-quality machines and equipment for 
N/A,2544,Welding Services,0.5074177384376526,MAYER Industrial is a company that specializes in providing high-quality machines and equipment for 
N/A,2545,Gas Manufacturing Services,0.517949104309082,"The company specializes in the sale and installation of various types of air conditioning units, inc"
N/A,2550,Gas Manufacturing Services,0.5473964214324951,CMS Oil Company is a family-owned and operated fuel company that has been serving the Lapeer and sur
N/A,2563,Interior Design Services,0.5023150444030762,De Meubelmakelaar B.V. is a company that specializes in creating sustainable and creative interior d
N/A,2565,E-Commerce Services,0.5532963871955872,"They provide customers with the necessary facilities to choose the product, payment process, or ship"
N/A,2569,Residential Electrical Services,0.5599413514137268,"The company is a sales, marketing, and installation company specializing in low-voltage products. It"
N/A,2569,Commercial Electrical Services,0.5207236409187317,"The company is a sales, marketing, and installation company specializing in low-voltage products. It"
N/A,2571,Printing Services,0.6806188821792603,"The company is a printing, framing, and distribution service provider based in Surrey. They offer a "
N/A,2571,Ink Production Services,0.5856032967567444,"The company is a printing, framing, and distribution service provider based in Surrey. They offer a "
N/A,2571,Paper Production Services,0.5491341352462769,"The company is a printing, framing, and distribution service provider based in Surrey. They offer a "
N/A,2574,Livestock Dealer Services,0.525127112865448,The company is a public information resource that provides information on breeding and reproduction 
N/A,2577,Waste Management Services,0.5138631463050842,"EZ Dumpster Rental LLC is a company based in New Braunfels, Texas, United States, specializing in pr"
N/A,2578,Carpet Manufacturing Services,0.5824484825134277,"Grupo Harbo is a wholesale company that specializes in the sale of various types of flooring, includ"
N/A,2579,Fire Protection System Services,0.57923823595047,First Class Firefighters is a full-service fire department with over 35 years of experience in the i
N/A,2579,Fire Safety Equipment Services,0.5779263973236084,First Class Firefighters is a full-service fire department with over 35 years of experience in the i
N/A,2581,Seafood Processing Services,0.5021767616271973,"Hansui Co., Ltd. is a company that specializes in delivering sushi-related products and foodstuff fo"
N/A,2586,Directional Drilling Services,0.5609151124954224,Directional Drilling Service Associated Ltda is a Colombian company that provides professional engin
N/A,2588,Consulting Services,0.5132541060447693,"Fikus Ctffsts LLC, also known as Consulting, Trading and Financial Services, is a consulting, tradin"
N/A,2596,Physical Therapy Services,0.5754787921905518,Intelligent Approach To Movement is a company based in Barrie and Newmarket that offers message ther
N/A,2607,Sand and Gravel Mining,0.5526649951934814,Sava Mining is a natural stone and mining company based in Turkey. The company aims to provide high-
N/A,2610,Marketing Services,0.6285881996154785,Himarket Marketing is a company that specializes in providing smart marketing solutions to help busi
N/A,2610,Online Marketing Services,0.6194797158241272,Himarket Marketing is a company that specializes in providing smart marketing solutions to help busi
N/A,2610,Digital Marketing Services,0.5841655135154724,Himarket Marketing is a company that specializes in providing smart marketing solutions to help busi
N/A,2614,Meat Processing Services,0.5149871110916138,Dasanchikin is a chicken franchise that has been in operation for over 30 years. They specialize in 
N/A,2622,Coffee Processing Services,0.6226484775543213,"Stabil Kahve is a coffee shop located in Bayrampaşa, Istanbul, Turkey. ['Sweet & Sour Mix Coffee', '"
N/A,2623,Wood Product Manufacturing,0.5426008105278015,"Coast Sequoia is a manufacturer based in Los Angeles, California that specializes in the production "
N/A,2623,Window and Door Manufacturing,0.52862548828125,"Coast Sequoia is a manufacturer based in Los Angeles, California that specializes in the production "
N/A,2624,Gas Manufacturing Services,0.5099219083786011,Klystron Automation Co. Limited is an industrial system integrator and turnkey project supplier base
N/A,2625,Advertising Services,0.561484158039093,Lawton Media Services is a media planning and buying company that specializes in helping businesses 
N/A,2625,Media Production Services,0.5442038774490356,Lawton Media Services is a media planning and buying company that specializes in helping businesses 
N/A,2625,Marketing Services,0.5161635279655457,Lawton Media Services is a media planning and buying company that specializes in helping businesses 
N/A,2628,Well Drilling Services,0.5344147086143494,ARK Drilling Machine is a Turkish company that specializes in the design and manufacturing of drilli
N/A,2643,Real Estate Services,0.6980838775634766,The company is a real estate agency that provides services related to the buying and selling of resi
N/A,2643,Property Management Services,0.6312214136123657,The company is a real estate agency that provides services related to the buying and selling of resi
N/A,2648,Consulting Services,0.5069268941879272,"Clear Telcom Advisors is a telecommunications consulting company based in Dallas, Texas that special"
N/A,2651,Sheet Metal Services,0.5268897414207458,"Ferros Brugués is a steel warehouse located in Gavà, Spain that provides iron and steel products to "
N/A,2651,Welding Services,0.5025662183761597,"Ferros Brugués is a steel warehouse located in Gavà, Spain that provides iron and steel products to "
N/A,2656,Bakery Production Services,0.5025436878204346,"The company specializes in the production and sale of various food products, including freeze-dried "
N/A,2667,Printing Services,0.5568106174468994,"The company is the first printing press in Istanbul, offering a wide range of printing services incl"
N/A,2667,Paper Production Services,0.5506936311721802,"The company is the first printing press in Istanbul, offering a wide range of printing services incl"
N/A,2667,Ink Production Services,0.5176788568496704,"The company is the first printing press in Istanbul, offering a wide range of printing services incl"
N/A,2670,Chemical Manufacturing,0.5733625888824463,"Guangzhou Hongyuan Information Technology Co., Ltd. is a Chinese company that specializes in the pro"
N/A,2671,Corporate Responsibility Services,0.5009443759918213,R.K. Khanna & Associates is a professional accounting firm that offers a range of services including
N/A,2674,Apparel Manufacturing,0.5516563057899475,"Clothing World Wholesale is a sub-brand of DawnLine, an international online fashion clothing store "
N/A,2675,Carpet Manufacturing Services,0.5761886835098267,5 Star Carpet Cleaning is a Seattle-based company that specializes in providing high-quality carpet 
N/A,2675,Air Duct Cleaning Services,0.5147061347961426,5 Star Carpet Cleaning is a Seattle-based company that specializes in providing high-quality carpet 
N/A,2675,Building Cleaning Services,0.5091224908828735,5 Star Carpet Cleaning is a Seattle-based company that specializes in providing high-quality carpet 
N/A,2676,Human Resources Services,0.6459076404571533,"ATH Support Services Pvt. Ltd. (ATH) is a leading manpower and staffing company in India, incorporat"
N/A,2681,Pet Food Manufacturing,0.6082025766372681,"Cesar Dog Food Philippines is a wet dog food brand that offers premium, gourmet meals with rich flav"
N/A,2681,Animal Feed Manufacturing,0.5207822918891907,"Cesar Dog Food Philippines is a wet dog food brand that offers premium, gourmet meals with rich flav"
N/A,2688,Waste Management Services,0.5854678153991699,Edgar Haberkorn GmbH is a waste management company located in the Rhein Neckar Kreis region of Germa
N/A,2689,Welding Services,0.7218830585479736,ML Welding is a full-service welding business located in southeast Louisiana that specializes in met
N/A,2689,Field Welding Services,0.6844843626022339,ML Welding is a full-service welding business located in southeast Louisiana that specializes in met
N/A,2689,Gas Manufacturing Services,0.5100793242454529,ML Welding is a full-service welding business located in southeast Louisiana that specializes in met
N/A,2691,Rubber Manufacturing,0.555675208568573,"DMC Group LLC is a manufacturing company that specializes in aluminum, rubber, fiberglass, and relea"
N/A,2691,Plastic Manufacturing,0.548007607460022,"DMC Group LLC is a manufacturing company that specializes in aluminum, rubber, fiberglass, and relea"
N/A,2692,Livestock Dealer Services,0.5027105212211609,"Tomten Farm Goats is a farm located in Falmouth, Massachusetts, United States. ['Animal Husbandry', "
N/A,2693,Furniture Manufacturing,0.5413089990615845,"QQ Space is a company that specializes in office furniture, offering a wide range of products such a"
N/A,2695,Interior Design Services,0.6966855525970459,"They offer a Total Design Service, Design Management & Consulting (Dmc), which is a next-generation "
N/A,2695,Branding Services,0.5563278198242188,"They offer a Total Design Service, Design Management & Consulting (Dmc), which is a next-generation "
N/A,2695,Graphic Design Services,0.5289630889892578,"They offer a Total Design Service, Design Management & Consulting (Dmc), which is a next-generation "
N/A,2696,Fishing and Hunting Services,0.5087667107582092,Responsible Fisheries Initiatives is a Peruvian company that focuses on improving and responsibly su
N/A,2697,Market Research Services,0.5227769613265991,The company is a financial services provider that offers a range of investment solutions to investor
N/A,2698,Consulting Services,0.5607728958129883,The company is a provider of computer repair and maintenance services for small to medium-sized busi
N/A,2701,Rubber Manufacturing,0.5763005614280701,The company's main focus is on food and cooking. They believe that food is an essential part of the 
N/A,2702,Catering Services,0.5666980743408203,"Ceci Grelhados Buffet de Churrasco a Domicílio is a catering service based in São Paulo, Brazil. The"
N/A,2704,Commercial Construction Services,0.5413236021995544,Yau Lee Holdings is a company that specializes in construction and related businesses. ['Constructio
